error_type	priority	herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	KANU	1326143	KANU	Caleb A Morse; Stan Roth	Kansas	Cherokee	94.48	outside_boundary_exact	Kansas, Linn County	38.1813889,-94.6497222	346818	Jct of US Hwy 69 & KS Hwy 96 at Crestline: 0.25 mi N, 3 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=1326143
COUNTY	10	KANU	1326214	KANU	Caleb A Morse; Stan Roth	Kansas	Cherokee	94.48	outside_boundary_exact	Kansas, Linn County	38.1813889,-94.6497222	346840	Jct of US Hwy 69 & KS Hwy 96 at Crestline: 0.25 mi N, 3 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=1326214
COUNTY	10	KANU	1326306	KANU	Nancy L Wilson	Kansas	Leavenworth	6.43	outside_boundary_exact	Kansas, Jefferson County	39.3208333,-95.2551667	373022	Easton: ca 1 mi S, 2 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=1326306
COUNTY	10	KANU	1326331	KANU	Olin S Fearing	Kansas	Douglas	0.42	outside_boundary_exact	Kansas, Jefferson County	39.04408,-95.365655	374776	Lawrence: 5 mi N, 7 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1326331
COUNTY	10	KANU	1326344	KANU	Caleb A Morse; Stan Roth	Kansas	Cherokee	94.48	outside_boundary_exact	Kansas, Linn County	38.1813889,-94.6497222	346879	Jct of US Hwy 69 & KS Hwy 96 at Crestline: 0.25 mi N, 3 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=1326344
COUNTY	10	KANU	1326471	KANU	M K Advaita	Kansas	Nemaha	64.61	outside_boundary_exact	Kansas, Doniphan County	39.7546667,-95.028	372524	Seneca: 4 mi S, 1 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=1326471
COUNTY	10	KANU	1326473	KANU	Caleb A Morse; Stan Roth	Kansas	Cherokee	94.48	outside_boundary_exact	Kansas, Linn County	38.1813889,-94.6497222	346870	Jct of US Hwy 69 & KS Hwy 96 at Crestline: 0.25 mi N, 3 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=1326473
COUNTY	10	KANU	1326521	KANU	M K Advaita	Kansas	Nemaha	64.61	outside_boundary_exact	Kansas, Doniphan County	39.7546667,-95.028	378943	Seneca: 4 mi S, 1 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=1326521
COUNTY	10	KANU	1326561	KANU	M K Advaita	Kansas	Nemaha	64.61	outside_boundary_exact	Kansas, Doniphan County	39.7546667,-95.028	373033	Seneca: 4 mi S, 1 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=1326561
COUNTY	10	KANU	1326681	KANU	M K Advaita	Kansas	Leavenworth	6.56	outside_boundary_exact	Kansas, Jefferson County	39.3176667,-95.2566667	347043	Easton: 1 mi S, 2 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=1326681
